Tweet_ID,Datetime,Username,Text,Sentiment
1.5235357323583242e+18,2022-05-09 05:29:59+00:00,glorizna_,"@manntuibumu sebenarnya akun2 yg kufollow itu jg menurutku rawan bikin self-diagnose sih kak, kadang ada konten edukasi misal tentang gejala depresi. pasti isi komentarnya penuh ""aku bgt ini"" wkwk. kadang mending sih diarahkan buat konseling, tp orang2 udh trlanjur ngeklaim sendiri gitu wkw:(",negative
1.5235384910698373e+18,2022-05-09 05:40:56+00:00,ginjalrenjun,"@nouenpouts @blossomnare biarkan renkyung bahagia, km sama aku sjh di jamin depresi.guyon🤙🏿",positive
1.5235392525205586e+18,2022-05-09 05:43:58+00:00,drunkenwine,"@delta_rrg @dickyswn @dittameliaa Ini bisa berhubungan dengan kesehatan mental, waktu gw depresi parah dan suicidal, kamar gw juga 11 12 sama ini, sampe tidur bareng sama sampah. Cuma bisa berharap semoga pemilik kamar akhirnya mendapatkan bantuan yang dibutuhkan.",negative
1.5235394603860623e+18,2022-05-09 05:44:48+00:00,bubblemilk6,"@AREAJULID Bener sih ini, tapi kasian juga yg beneran punya permasalahan mental health sendiri nanti nya kondisinya diremehin, malah dibilang baperan lah, over sensitif lah. 

Yg punya masalah mental juga nggak mau dan pinginnya cepet sembuh. Ini malah gampang bgt klaim bipolar, ocd, bpd.",negative
1.5235405475245097e+18,2022-05-09 05:49:07+00:00,meme_andrea,@AREAJULID Diteriakin emak disuruh angkat jemuran langsung depresi wkwkwk,neutral
1.5235409439910994e+18,2022-05-09 05:50:41+00:00,HAITANlRAN,@perahura owwhh owner kmu depresi tuch,neutral
1.5235411899699077e+18,2022-05-09 05:51:40+00:00,ANTAREUSSS,@Gogon__Halu @sourkenti @babadoknation @01forreal @awpechundragun @lendir__iblis @nyaiwaringin @ceu_molen @NyaiGogon Dimana letak bipolar? Kan lu nanya gue jawab fakta agnation berhasil maju. Lah lu kapan? 🤭,neutral
1.52354231835546e+18,2022-05-09 05:56:09+00:00,perahura,@HAITANlRAN guk guk guk woof bark auuuu (read: yg depresi bkn cmn ownernya kack ini keluarga gila),negative
1.5235437274944225e+18,2022-05-09 06:01:45+00:00,mandala_gerry21,"Entah apa alasan lu .
Tp ttp lu gk pantes buat Ggvk..
Bikin org sampe depresi berat , gila ajaa lu masih berharap ggvk baik2 aja stlh di tinggal, masih panggil2 baby 😏
Otak lu di mnaa",negative
1.5235438372719452e+18,2022-05-09 06:02:11+00:00,sbexctbby,"Kayaknya, self diagnose itu bisa juga bukan orang-orang pada mendiagnosis diri sendiri. Tapi, ada aja orang yang pakai istilah psikologi untuk kondisi yang tidak tepat sesuai dengan arti aslinya. Misalnya, lelah capek pusing banyak kerjaan, ada aja yg pakai istilah depresi.",negative
1.523545054471594e+18,2022-05-09 06:07:01+00:00,harryf1453,"@Lisaamartatara4 Gubernur Indonesia menuju RI-1😍😍😍
Maju Gubernur-nya, depresi haters-nya 😁😁😁 https://t.co/vdwdx5Wymy",neutral
1.5235451818025943e+18,2022-05-09 06:07:32+00:00,lovelysa19,"omg gimana kalo dia jadi temen gue, udah depresi kali ya",neutral
1.5235457754598646e+18,2022-05-09 06:09:53+00:00,Patahud31540417,@geloraco Ha haha….. RUHUT sdh pikun alias depresi,negative
1.5235464781274235e+18,2022-05-09 06:12:41+00:00,popolala123457,@michaeljacksssn Kalaupun berhasil paling mentok bisex atau depresi,negative
1.5235477304882135e+18,2022-05-09 06:17:39+00:00,awqomarullah,@SiaranBolaLive Pep agak depresi,neutral
1.5235478858662175e+18,2022-05-09 06:18:16+00:00,mrssiwon407,"4 hari yg lalu ditanya kenapa kok 'beda'? Aku bilang iya mungkin karna depresi, mental aku cape. Malah disuruh banyakin stok sabar dan jgn baperan. Bukannya semangat malah bikin tambah down",negative
1.5235479177300214e+18,2022-05-09 06:18:24+00:00,HoshiNayura,@shotoou @WEBCOMICFESS Buka hp malah depresi,neutral
1.5235479630833582e+18,2022-05-09 06:18:35+00:00,GALBAMBINA,@nadyatp Ga pake dp = depresi,neutral
1.5235489790570086e+18,2022-05-09 06:22:37+00:00,misslissaz,Cie si akun asli lambe agnezmo follow nikita mirzani cieee munafik ah oh apa bipolar  .. Kompak ya fans agnezmo ini kadang kadang 😌ya gimana ga fans sama agnezmo intro dia aja kadang kadang niru nikita di youtube https://t.co/sQYfOIuTHZ,neutral
1.5235519918214062e+18,2022-05-09 06:34:35+00:00,usangberdebu,"Teman naik gunung dan ngrasani dunia sudah menikah dan kini istrinya tengah mengandung anak pertama mereka.
Teman benbenan (baca; ngrental studio musik) baru saja melamar anak orang.

Saya? Masih bergulat dengan depresi dan sepertinya tidak akan sampai pada fase mereka 🤣🤣🤣 https://t.co/PfJU2erQmC",negative
1.523552117696643e+18,2022-05-09 06:35:05+00:00,pivie_alnia,"Dramanya bagus banget. Scene tentang ibu yang depresi krn kehilangan anak, ini relate banget, depresi emang kayak gitu rasanya. Ngeblank tiba2, nangis tiba2. Dulu pas gagal ASI, untung suami bilang ""Nggak papa, nggak asi nggak papa, sufor juga nggak papa, yang penting sehat"" 😭 https://t.co/uTYyhehlL7",positive
1.5235531043731046e+18,2022-05-09 06:39:00+00:00,hyeverra,ABIS BINGUNG ANJRIT ni anak alter ego apa kembaran apa bipolar??????? 😭😭😭😭😭🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️,negative
1.5235535295329157e+18,2022-05-09 06:40:42+00:00,AinunSutiara11,"@ceutyaa @tanyakanrl Iyah ya ka. Apalagi kalau dikatain ""Sok depresi. Kurang ibadah itu"" Ya Allah. Gak tahu aja di setiap aku shalat nangis nangis. Bahkan jalan jalan aja gak tenang kalau belum shalat dan nemu masjid.",negative
1.5235542960461947e+18,2022-05-09 06:43:45+00:00,SweetSalmoon,Hujannya reda depresi gw kgk,neutral
1.5235548213198395e+18,2022-05-09 06:45:50+00:00,firdafirdani,"Maap ngetweet gini karena liat orang depresi berat kok di rukyah. Itu dia sakit hati banget loh. Dia merasa sudah nggak ada kepercayaan lagi sama orang yang bawa dia ke rukyah.  Siapa lagi kalo bukan keluarganya sendiri? Padahal, keluarga satu2nya harapan dia. So, hopeless.",negative
1.5235555367461274e+18,2022-05-09 06:48:40+00:00,Faizpemb,"Kebanyakan yang dirasakan bagi manusia adalah overthinking, susah rasanya untuk memotivasi diri sendiri untuk berubah  ~depresi remaja",positive
1.5235556831570289e+18,2022-05-09 06:49:15+00:00,inthenameoflost,"@nntxx114 @itsmecintya_ @tifasyifa @yoonjaehyuvk @garamsakur @zupazk @sygkimAjun @starfess Iyaa gegara anaknya bapak ini bunuh diri karena jd korban bully, knetz kasian sama korban yg udh depresi tp pelaku bisa hidup tenang &amp; dicintai banyak org
Sebenernya kasus ini bisa aja sih dibalikin klo agensi jg ngasi bukti, jd kan enak ada bantahan kyk ini loh buktinya",positive
1.5235566124927754e+18,2022-05-09 06:52:57+00:00,noval_af,@Prambors Lebih depresi lgi pas mau jlan jlan keluar mlah macet parah 😅😅😅,negative
1.523558107078529e+18,2022-05-09 06:58:53+00:00,HeV_g2,"@disyarinda Masalahnya saya kejeblos di psikiater pertama. First time cari pertolongan ahli, malah zonk. Pulang dari kliniknya malah tambah depresi dan feel useless. Sejak itu kapok, takut salah dapet psikolog lagi. 😁",negative
1.5235592216564572e+18,2022-05-09 07:03:19+00:00,f1_tawan,"@N0vemberCeria @Ndons_Back Anda yg perlu ke psikiater karena gelisah melihat orang yg berbeda dengan anda, jangan dibiarkan nanti bisa berujung depresi bahkan gila",negative
1.5235598494553252e+18,2022-05-09 07:05:49+00:00,ANTAREUSSS,"@naonceunahsia @Gogon__Halu @01forreal @babadoknation @sourkenti @awpechundragun @lendir__iblis @nyaiwaringin @ceu_molen @NyaiGogon Biarin Stephanie keren, tulus keren. Yg ga keren dia jaga jamban kesepian jadi modal opini 😂🤣 abaikan aja udah kalah telak dia 🤣 kasihan emang depresi ga paham sistem chart taunya sistem jaga jamban dan bersihin jamban pake muncungnya 🤣",negative
1.523561676003754e+18,2022-05-09 07:13:04+00:00,0905nikily,@parksubakssi nih kak biar g depresi nyari fansite Jay😭😭😭 https://t.co/8whQ49bXlx,neutral
1.5235619427363226e+18,2022-05-09 07:14:08+00:00,yawnzyun,"kemaren2 dikabarin katanya sakit, strpke katanya. taunya depresi 😔",negative
1.523562778056745e+18,2022-05-09 07:17:27+00:00,haetcawn,"depresi, gangguan jiwa, gangguan mental.",negative
1.5235628577405092e+18,2022-05-09 07:17:46+00:00,littleskunk1,@tjok_aps @yllowhat @EdoedPohan @Itsyunnywahy @Sri_Lestaaa @gaskafedi Iya...mbaknya pecah rekor tuh...bisa jadi kajian dunia kedokteran nih...fenomena baru...tpi kynya tu mbaknya beneran depresi sih...sampe ga tidur 2-3 hari berasa 15 hari...sama kaya gw...berasa gajian udah lewat 30 hari taunya baru 3 hari,positive
1.5235628905144689e+18,2022-05-09 07:17:54+00:00,RinceMarinca,"@voallure Sayangnya hetero / lgbt bukan gaya2an sih. Yah kalau nanti ada rasa2 stress, depresi, psikosomatik ya konsul ke psikiater ya..",neutral
1.5235637614578524e+18,2022-05-09 07:21:21+00:00,fornarnia__,"@literarybase forever monday. saking bagusnya gua kuat klo re-readd. gua kek depresi abis bacanya, butuh waktu 2 mingguan buat kembali menjadi normal seperti biasa sehabis namatin, susah bgt keluar dari suasananyaaa depresot",positive
1.5235645003009434e+18,2022-05-09 07:24:17+00:00,onikasg,depresi sm ayank,neutral
1.523565133565358e+18,2022-05-09 07:26:48+00:00,yourdrstrange,"Ya makanya bener2 ngerasain OT,anxious dan depresi dua tahun kemarin ini karna emang masalah sekecil apapun itu jadi besarrrrrrr bangettt saya pikirin. Kenapa? Ya karna itu dirumah tuh literally ga ada kerjaan gabut mau keluar temen pada kena lockdown di kota.",negative
1.5235651650896814e+18,2022-05-09 07:26:56+00:00,moccamanjuu,"Mengestetikkan suatu perasaan yang menyakitkan seperti patah hati atau depresi itu ternyata sulit, tapi mengasikkan juga👍 
Tgl 15 nanti masih ada satu orang lagi yang akan patah hati :"")) semoga aku tetap bisa baik-baik saja.",negative
1.523566467283034e+18,2022-05-09 07:32:06+00:00,anakbunda_corla,"@gaskafedi Minum kopi pke garem dikit juga bisa loh bikin kita gak tidur , setahu aku gtu sih
Gak semua org yg gak tidur+gelagatnya aneh disambungin pke sabu kali .. mereka yg sehat+normal aja kelakuannya tiba2 keciduk bnyak juga, kali aja dia bnyak masalah/emg lagi depresi aja",negative
1.523566661026345e+18,2022-05-09 07:32:53+00:00,nahlaaudiza,Klo depresi gue udh mulai kambuh rasanya pengen skip hari2 tiba2 udh smingguan aja lewat hidup kaya zombi.,negative
1.523567282768978e+18,2022-05-09 07:35:21+00:00,wonderfulholy,"@Askrlfess orang jaman skrang saking enaknya jadi ngada ngada masalah... ada yg completely fine tp badmood bentar dan di diagnosis sendiri kalo dia ada depresi, puncak komedi",positive
1.5235684199916134e+18,2022-05-09 07:39:52+00:00,Ekapradnya7,@shencostan @strawbryz @AREAJULID @aftprw wkwkw bener moodswing dibilang bipolar 🥵,positive
1.5235685652316447e+18,2022-05-09 07:40:27+00:00,mutiaraberliann,"@jiingga__ Aku ngga depresi sihh, cuman itu kata"" nya bagusss sihh❤️",positive
1.5235686901761024e+18,2022-05-09 07:40:56+00:00,bobaflavouredT,"Orang2 kok bisa effortlessly cakep tuh ritualnya apa aja yak??? Meanwhile gue harus depresi, kelaparan, tersiksa, dan disayang lagi baru agak terlihat mendingan…",positive
1.5235698513565655e+18,2022-05-09 07:45:33+00:00,taeoxo_mark,"Enggak bisa, Kak. Semua yang punya sakit mental nggak akan bisa rekam. Temenku bipolar disorder yang emang gampang ketrigger kalau denger/baca cerita sedih nggak bisa ngapa-ngapain karena rasa cemasnya.",negative
1.5235699139981844e+18,2022-05-09 07:45:48+00:00,c4cLR,@MemoryOfNobody Aku depresi mulu gmn dong,neutral
1.523570302898565e+18,2022-05-09 07:47:21+00:00,dindauliar,@Tinsuuu_ kalo warnain rambut ditujukan karna depresi apa tetap bernilai sama?,neutral
1.5235711871165686e+18,2022-05-09 07:50:52+00:00,callmechiaaja,"@FWBESS Nder, km segitunya penasaran atau lagi depresi sih? Ada masalah?",negative
1.5235715228202803e+18,2022-05-09 07:52:12+00:00,kivennio,@mikobss bipolar gajelas,neutral
1.523575603617624e+18,2022-05-09 08:08:25+00:00,wugaisu,selamat depresi https://t.co/6ZZYApyS7V,positive
1.5235760771255665e+18,2022-05-09 08:10:18+00:00,lhyjae,"“Saat kamu depresi, poop-lah….” –
Eunhyuk",neutral
1.5235762684861768e+18,2022-05-09 08:11:03+00:00,jericho_iii,"@mdmitri91 Dari luar kelihatan sehat, di dalam hancur lebur, depresi berat😂",positive
1.5235766879840174e+18,2022-05-09 08:12:43+00:00,Zara11099,"Cerita 8.300 Buruh Freeport Lima Tahun Mogok Kerja, 100 Lebih Pekerja Tewas Karena Depresi https://t.co/e2qY5IgIWr",positive
1.5235769135326904e+18,2022-05-09 08:13:37+00:00,tjok_aps,"@redgusion Ga boleh ngomong gtu kalo belum pernah depresi/psikosis 😅
Nanti ada yg tersinggung 🤣",neutral
1.5235770688897352e+18,2022-05-09 08:14:14+00:00,raihababy,@gyubernurr Udh dicoba dok tp msh depresi,neutral
1.5235771923742392e+18,2022-05-09 08:14:44+00:00,slowdivecult,"maaf bgt panjang ini kebetulan sumber depresi gue adalah ini, harus gmn atuh gue sebagai pengasuh gt, km jg yg punya barang tolong tolongin yang ngasuh, waktu gue udh berhasil nahan apa susahnya simpen tuh barang berharganya kl emg gamau dipegang org mah.",negative
1.5235789262782136e+18,2022-05-09 08:21:37+00:00,kadyasandya,udah keluar rumah bawa kamera pocket tiba2 kartu sdnya error😩😔🤧☹😭💔💔 #depresi #hikssrot,neutral
1.5235792061308764e+18,2022-05-09 08:22:44+00:00,sweetycung,MY GOD. setelah habis tu smpe skrg i udah jarang banget mw stress depresi selfharm,negative
1.5235793014838843e+18,2022-05-09 08:23:06+00:00,hloktr,shin min ah berhasil bgt meranin min seon-a yg depresi.. sedihnya dapet keselnya jg dapet yaampun w jd kesel lama2 sama seon-a kalo dia sedih mulu. good job shin min ah👏,negative
1.5235795924137124e+18,2022-05-09 08:24:16+00:00,jipenggx,"kemampuan b indo semakin jelek, tapi b inggirs juga jelek
dilema jadi bipolar",negative
1.523579910614569e+18,2022-05-09 08:25:32+00:00,grytachii,"Aku habis ke psikolog, ternyata aku punya depresi",neutral
1.5235801263108383e+18,2022-05-09 08:26:23+00:00,ballers987654,"@tirta_cipeng Dok, yg aneh dia bandingin dirinya sm Mou di Roma wkwkwk, ga apple to apple wkwkwk kyknya ud mulai stress, apakah in slah satu tanda2 depresi?",negative
1.5235810223400264e+18,2022-05-09 08:29:57+00:00,jametoLOL,@febsssx Depresi = demi perubahan yg sejati.,neutral
1.5235826533328486e+18,2022-05-09 08:36:26+00:00,iniwinaya,"Setelah di kasi treatment nulis,  baru lah dia nulis ampe berlembar2.  Ketauan kalo aslinya dia tuh ga 100% diganggu setan tapu juga ada faktor tekanan mental.  So, kalo luang sering2 tanya kabar temen atau sodara ajak cerita krn orang bisa depresi gara2 ga da tempat cerita",negative
1.5235828296526766e+18,2022-05-09 08:37:08+00:00,myputun,"Cerita 8.300 Buruh Freeport Lima Tahun Mogok Kerja, 100 Lebih Pekerja Tewas Karena Depresi.
 https://t.co/VBIPw1mKEx",positive
1.5235840673876255e+18,2022-05-09 08:42:03+00:00,ireniclibra,"@AREAJULID Sebenernya ada orang yang mikirinya bipolar ternyata cuma moodswing. Pertama, harus tau apa penyebab yang bikin mental lu sakit, bukan hal hal sepele doang, tapi dari titik beratnya. Entah itu dari masa lalu yang bikin lu susah lupain (contoh: perceraian ortu, pelecehan)",negative
1.523584584214278e+18,2022-05-09 08:44:06+00:00,putrisarachan,"Duh sedih banget Our Blues ep.10 pas Shin Min A gagal dapetin anaknya karena emaknya ada sakit depresi. Padahal obat agar nggak depresi ya bersama anaknya juga. Serba salah, ikut nangis terbawa emosi 😭😭",negative
1.523585001094189e+18,2022-05-09 08:45:45+00:00,riririnzei,"Bentar mau siapin mental, draft comeback stronger, &amp; meme depresi dulu.",negative
1.523586095698432e+18,2022-05-09 08:50:06+00:00,tempodotco,"Keliru, Seorang Pemuda Hambur Uang Rp 321 Juta di Jalanan karena Depresi Ditinggal Pacar https://t.co/qCiBq39WJc #TempoCekFakta #CekFakta",negative
1.5235869453599498e+18,2022-05-09 08:53:29+00:00,raventhemunchie,"Great. Ditambah sekarang dada dan perut sakit banget dari tadi malem, mood swing depresi-manik, pusing, gak nafsu makan dan gak tau mau ngapain. Tapi gak bisa ke IGD juga karena pasti didesak buat ngasitau mereka yang sangat ""suportif"" akan pengobatan gue sampe² dipaksa pulang.",positive
1.523587139346215e+18,2022-05-09 08:54:15+00:00,yeonzzurn,@minglilboy @tchalsimp org yg dejavu event cafe seungyoun 2019 pny depresi tersendiri skrg https://t.co/U132id3siI,neutral
1.5235892781685842e+18,2022-05-09 09:02:45+00:00,jiejienim,Gua kalo depresi ngapain ya?,neutral
1.5235899150446387e+18,2022-05-09 09:05:17+00:00,joonnamite,GK KUATTT IKUTAN DEPRESI NGELIHAT MV,negative
1.523590538175611e+18,2022-05-09 09:07:45+00:00,dieeuleliebt,"@vioritosca @Ukonow1 @AREAJULID Kenapa sih gak langsung ngomong kita kena apa? Aku juga jengkel soal ini, Kak. Awalnya Aku gak tahu kalau udah kena penyakit mental. Kemudian pas datang lagi, arahnya ke gangguan depresi, semakin ke sini lebih ke arah panik/cemas. Dari gejala yang kucocokin di internet.",negative
1.5235933542771302e+18,2022-05-09 09:18:57+00:00,nwy06,Dh lah sya depresi melihat Yeonjun😭,neutral
1.523593613074375e+18,2022-05-09 09:19:59+00:00,virgofox_yj99,"Lagu b-side TXT melodi-nya healing banget, arti lagunya malah depresi",neutral
1.5235937951994552e+18,2022-05-09 09:20:42+00:00,ggookiekoo,"guys, kalian ada rekomend novel tentang depresi enggak??",neutral
1.523594448391e+18,2022-05-09 09:23:18+00:00,xiu_minee,"@by_nitaa gue sih mau, cuma takut depresi aja pas bacanya😭",negative
1.523595349297836e+18,2022-05-09 09:26:52+00:00,bethe1rn,@tyongstellation @AndiParuli @angeline__j @whiskeyonic3 Yampun takut tidur jam3 subuh bangun jam10 manaan kl malem demen depresi huhu,negative
1.5235956917165384e+18,2022-05-09 09:28:14+00:00,bGw8_xZr1bqRq,depresi bkerja disamping bintek,neutral
1.5235962668102124e+18,2022-05-09 09:30:31+00:00,AmmarGill,"Anak gua baru dibeliin Barbie malah dipotong rambut si Barbie, sekarang udah kayak Britney Spears pas lagi depresi.. 😖",negative
1.5235968096831734e+18,2022-05-09 09:32:41+00:00,kadrunbinpekok,"@msaid_didu analisis dari orang yg ""DEPRESI"" biasanya banyak halunya.biarkan saja dia menjilat"" sana sini 🤣",neutral
1.5235970225150648e+18,2022-05-09 09:33:31+00:00,wisnudjati,@RuangHealing Biasa nya krn depresi sih kalau gt....😁😁😁,neutral
1.523597584329175e+18,2022-05-09 09:35:45+00:00,kadrunbinpekok,"biarkan saja orang yang sedang ""DEPRESI"" ini mengeluarkan virus"" yg masih bergejolak dalam hati dan otaknya,lama"" KOID juga 🤭",negative
1.5235981435640914e+18,2022-05-09 09:37:59+00:00,Tiara66095259,"Jika Bunuh diri itu tidak Dosa 
Maka Sudah Dari Dulu aku melakukan Bunuh Diri 🙂
Aku bisa Bertahan sampai Pada Tahap Ini Karena Orang tua:) 
Mental aq dh hancur gara"" Kalian 
Kalian hanya Tau Aq versi yang susah dibilangin
Padahal aslinya Q di kamar depresi &amp; nangis setiap malam",positive
1.5236002396717425e+18,2022-05-09 09:46:18+00:00,prohealthid,"Jangan Abai, Depresi Pasca Melahirkan Itu Nyata
https://t.co/APpsi6EmLO",positive
1.5236002938915062e+18,2022-05-09 09:46:31+00:00,Asahisterya,"Pernah liat suatu konten, dia bilang ""guys hari ini aku mau konsul (perihal bipolar nya dia) udh segitu doang abis itu clip nya lanjut ke dia promosi body lotion atau apa gitu.",neutral
1.523600296642941e+18,2022-05-09 09:46:32+00:00,Asahisterya,"yg aku liat disini tuh, siatuasinya memang beda bgt dari pertama kali aku tau perihal mental illness, sekitaran tahun 2017-2018, tau nya itu karna kenalan aku yg ngaku dia nya punya bipolar dan itu hasil diagnosis psikolog.",positive
1.5236010965683487e+18,2022-05-09 09:49:43+00:00,almondcrisp9,"@convomfs Samperin, peluk, bilang kalau semuanya emang berat, wjar kalau kamu ngerasa berat, pusing depresi tapi pasti bisa lewatin. Abis itu kasih jajajan fav dia",negative
1.5236021687834665e+18,2022-05-09 09:53:58+00:00,pieceofmeeh,depresi ga selalu tampak sedih,negative
1.5236022060708332e+18,2022-05-09 09:54:07+00:00,resmaprillaaaa,@cakradana_ diliat dr twitnya takut tbtb udh masuk berita pemuda tws krn depresi cinta😟,neutral
1.5236023125596652e+18,2022-05-09 09:54:33+00:00,pipuuw,"@dittameliaa Ini sih kesehatan mentalnya lagi posisi ga sehat. Kalo ga salah istilahnya hoarding disorder. Kerabat istri gw kayak gini dirumahnya, gara gara depresi ayahnya meninggal.",negative
1.523603042142081e+18,2022-05-09 09:57:27+00:00,rumraisinfrappe,"Ini gimana ya gw relate... Krn temen2 cowok gw bisa vulnerable butuh waktu, ga semua mau. Takut dipersekusi, takut cuma di ""oh"" doang, takut ga dipercaya. Itu yg bikin mereka distant sm emosinya krn gak paham dan ga tau outletnya apa. Hasilnya? Depresi, anxiety, dsb",negative
1.5236038854869156e+18,2022-05-09 10:00:48+00:00,puputyuhara,"@SumbiriYosua iya, tadi malam search ga bisa tidur malam = BIPOLAR 😳😳😳",neutral
1.523605556656697e+18,2022-05-09 10:07:26+00:00,FloNadayangxx,"Iya loh, dibalik tmn baik gw yg selalu ngakak kenceng bgt tiap ada yg lucu. Gw baru tau kalau dia depresi ☹☹",positive
1.523606345601413e+18,2022-05-09 10:10:34+00:00,yeeeriis,"🗣 : lemah lu, bikin status sad mulu di sosmed.
.
.
bacot. kamu belum tau rasanya jatuh bangun sendiri tanpa support, curhat ke sosmed ngilangin stress dan depresi tanpa rokok dan alkohol🙂",negative
1.5236082856599552e+18,2022-05-09 10:18:17+00:00,hahahahasyu,"Udh bbrp kali mimpi marah2 kek org bipolar, knp kyk nyata bgt mimpinya🥲",negative
1.5236084951067195e+18,2022-05-09 10:19:07+00:00,AditianFrmnsyh,"Ntar orang yang karakternya emang cengengesan doyan hahahihi, jadi rada ngerem dikit takut dikira lagi depresi menyimpan kesedihan 😁😁",negative
1.5236095273668526e+18,2022-05-09 10:23:13+00:00,amoxdeluz,"@CallHerAbigail benerr. temen temen gue jg bilang kl jadi gue tuh enak, punya keluarga/lingkungan yg enak, good looking? (I dunno, gue ga ngerasa gt) trus punya kerjaan yg diimpiin org, tp dibaliknya? gue masih belum survive sm yg namanya depresi, lonely, dan sering tbtb shaking kl di umum",positive
1.5236104831229092e+18,2022-05-09 10:27:01+00:00,captainonu,"Terlepas dari benar atau tidak, dan paham atau tidak nya dia mendefinisikan depresi yang sebenarnya. Menurut gue kaya nya agak gimana gtu ya.",neutral
1.523612008108925e+18,2022-05-09 10:33:04+00:00,jinggaputri__,"Orang lain ga akan peduli kamu cape, kamu stress, kamu depresi. Makanya kamu harus sayang sama diri kamu sendiri, karena mereka ga akan mau tau apa yang kamu lewati dan alami. Kamu harus kuat bukan demi orang lain tapi demi diri kamu sendiri.",positive
1.5236122856795791e+18,2022-05-09 10:34:10+00:00,keyziaunpad,ni kenapa tl akun keybeingkey isinya quotes orang depresi semua cuy,neutral
1.523612318713598e+18,2022-05-09 10:34:18+00:00,tanggovanillaa,"@giovanidelvia @bayu_joo Alasan msuk akalnya,menurut psikolog ituh tanda depresi atau lelah secara mental.",negative
1.523612692250239e+18,2022-05-09 10:35:47+00:00,Springdoyy1999,Baru ini pake PP wa setelah 2 tahun dikata kaya orang depresi gapake pp ( padahal ya emang depresyen si) BTW PP WA GUE GANTENG BGT UWUW https://t.co/MljkN7rwCP,positive
1.523613160422355e+18,2022-05-09 10:37:39+00:00,aslifunnisa,@sarastxt @AREAJULID Kan org2 mental tempe gini gw milih jadi kaum mendang mending. Kata mendang mending yg dianggap org2 caper sbg ketidakpedulian pernah nyelametin nyawa org dr depresi.,positive
1.5236136528671867e+18,2022-05-09 10:39:36+00:00,oceanabyssal,kalo gue punya bipolar beneran gue lgsg kicep sumpah,positive
1.5236140155402772e+18,2022-05-09 10:41:03+00:00,bukanalipbatasa,@txtdrpemerintah jd sebenernya yg depresi siapa?,neutral
1.5236141354892943e+18,2022-05-09 10:41:31+00:00,crushycrash,"off sosmed bukan karena depresi, tapi ngehindarin spoileran anjg",positive
1.523614745454023e+18,2022-05-09 10:43:57+00:00,sllenaa,"Orang bilang
""Bunuh diri bukan satu2nya jalan""

Tapi kalau lo ngomong begini pas gue lagi depresi, oh tentu tidak akan masuk ke otak sobat 😂

Yang ada juengkel.

Yang ada depresi bilang,
""Bunuh diri jalan satu2nya""",negative
1.523615296166146e+18,2022-05-09 10:46:08+00:00,puffypowpow,w kan ikut organisasi biar nambah pengalaman serta mencari kesenangan di waktu luang knp y malah bikin stress n depresi,positive
1.5236154022693683e+18,2022-05-09 10:46:33+00:00,sugarmamang,"@msselleee Ya otak orang depresi memang aneh, stay sane ya bestie! 
Been there....",negative
1.5236155152601293e+18,2022-05-09 10:47:00+00:00,hatem_ghazali,"Aku tak suka salahkan Bipolar utk sume benda tapi bipolar tu penyakit mental and otak aku la yg kawal tangan kaki aku semua ni.

It literally a component in the command system",negative
1.5236156704199803e+18,2022-05-09 10:47:37+00:00,sssyaa_nat,"Kenapa allah kasih cobaan yang berat sama aku ya? 😭😭🙏 
Berat banget rasanya,  lelah dan ingin berhenti 😭😭 

Bisa nggak ya,  kalo waktu puter balik,  dan bisa ubah lagi biar nggak kejadian ini. Cuman bisa nangis😭
Lelah rasanya,  udah nggak pengin hidup,  depresi banget... ☹️",negative
1.523616267210752e+18,2022-05-09 10:50:00+00:00,Springdoyy1999,@BaeeeeeBaee Padahal males GASIH pake PP 😭 tapi sering dikomen temenku dikata “lagi depresi ya” anjer emang🥹,negative
1.5236172128543212e+18,2022-05-09 10:53:45+00:00,diput_29,Tidak heran jika depresi dan trauma lebih banyak dialami perempuan🙂,neutral
1.52361822148343e+18,2022-05-09 10:57:46+00:00,dii__na,"Mandi biar ga gerah ❎❎❎
Mandi biar ga depresi ✅✅✅",positive
1.5236186771865068e+18,2022-05-09 10:59:34+00:00,bintangsukmaja,@Sri_Lestaaa @gaskafedi Bener lebih ke depresi sebenernya kasian jg,negative
1.523619231249494e+18,2022-05-09 11:01:46+00:00,purpleseazone,"banyak orang yang berhasil melewati depresi dan segala masalah nya hanya karena satu solusi, K-Pop.

#mentalhealth #KPOP",positive
1.5236203851951718e+18,2022-05-09 11:06:21+00:00,TumbuhanL,@KorbanMilenial @jowoshitpost Kirain kalo orang udah depresi gitu takutnya udah ilang... Ternyata dikeroyok lari juga... Begundal gitu pake main-main clurit biar apaa? Nabrakin diri ke roketnya Elon Musik aja ga sih biar terkenal sampai ke bulan...,positive
1.5236204599670497e+18,2022-05-09 11:06:39+00:00,kokobobaloqi,"Depresi ditinggal ayang❌
Depresi ditinggal majikan💯💔

*cut*",neutral
1.5236205719044137e+18,2022-05-09 11:07:06+00:00,DCDCofficial,Nozzlepump Tulis Tentang Problematika Depresi di Lagu “Distimia” https://t.co/TvgBYchbj4,neutral
